"date","total_amount_usd","total_amount_usd_diff","part_of_usd","part_of_usd_diff","ppi","ppi_diff","inflation","inflation_diff","avg_sal_uah","avg_sal_uah_diff","ipi","ipi_diff","fx_reserves","fx_reserves_diff","agro_ppi","agro_ppi_diff","gdp_pers_uah","gdp_pers_uah_diff","gdp_pers_usd","gdp_pers_usd_diff","unemployment","unemployment_diff","bop","bop_diff","rsi","rsi_diff","fdi","fdi_diff","gov_budg","gov_budg_diff","int_trade","int_trade_diff","state_debt_uah","state_debt_uah_diff","state_debt_usd","state_debt_usd_diff","exrate","ex_rate_diff"
"30.03.2018","204.02","-38.69","197.33","-12.35","100.3","-0.90000000000001","101.1","0.19999999999999","8382","554","107.6","11.1","18191.9","-218.38","103.5","2.1","70224","14371","2640","455","10","0.1","-272","-919","105.9","5.3","453","99","-20564","-18947.6","-2625","-2962","2141674.44","0","76305.18","0","26.543493","0.138244"
"31.03.2018","204.02","0","197.33","0","100.3","-0.90000000000001","101.1","0.19999999999999","8382","554","107.6","11.1","18191.9","-218.38","103.5","2.1","70224","14371","2640","455","10","0.1","-272","-919","105.9","5.3","453","99","-20564","-18947.6","-2625","-2962","2141674.44","0","76305.18","0","26.543493","0"
"01.04.2018","204.02","0","197.33","0","100.3","-0.90000000000001","101.1","0.19999999999999","8382","554","107.6","11.1","18191.9","-218.38","103.5","2.1","70224","14371","2640","455","10","0.1","-272","-919","105.9","5.3","453","99","-20564","-18947.6","-2625","-2962","2141674.44","0","76305.18","0","26.543493","0"
"02.04.2018","176.92","-27.1","160.67","-36.66","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.307046","-0.236447"
"03.04.2018","250.66","73.74","204.37","43.7","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.16096","-0.146086"
"04.04.2018","237.12","-13.54","204.48","0.10999999999999","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.329568","0.168608"
"05.04.2018","440.14","203.02","358.56","154.08","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.263057","-0.066510999999998"
"06.04.2018","248.85","-191.29","229.46","-129.1","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.066537","-0.19652"
"07.04.2018","248.85","0","229.46","0","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.066537","0"
"08.04.2018","248.85","0","229.46","0","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.066537","0"
"09.04.2018","248.85","0","229.46","0","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.066537","0"
"10.04.2018","206.5","-42.35","177.84","-51.62","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.026968","-0.039569"
"11.04.2018","230.06","23.56","187.68","9.84","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","25.975527","-0.051441000000001"
"12.04.2018","273.83","43.77","226.15","38.47","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","25.925912","-0.049614999999999"
"13.04.2018","247.6","-26.23","218.53","-7.62","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","25.98635","0.060438000000001"
"14.04.2018","247.6","0","218.53","0","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","25.98635","0"
"15.04.2018","247.6","0","218.53","0","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","25.98635","0"
"16.04.2018","170.3","-77.3","147.08","-71.45","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.124909","0.138559"
"17.04.2018","255.52","85.22","216.38","69.3","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.089279","-0.035629999999998"
"18.04.2018","225.5","-30.02","194.47","-21.91","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.082873","-0.0064060000000019"
"19.04.2018","233.35","7.85","202.89","8.42","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.147772","0.064899"
"20.04.2018","226.81","-6.54","191.86","-11.03","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.225963","0.078191"
"21.04.2018","226.81","0","191.86","0","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.225963","0"
"22.04.2018","226.81","0","191.86","0","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.225963","0"
"23.04.2018","172.97","-53.84","147.69","-44.17","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.178455","-0.047508000000001"
"24.04.2018","275.51","102.54","247.43","99.74","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.125554","-0.052900999999999"
"25.04.2018","236.8","-38.71","200.33","-47.1","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.177264","0.05171"
"26.04.2018","258.63","21.83","226.51","26.18","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.270545","0.093280999999998"
"27.04.2018","249.85","-8.78","220.43","-6.08","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.230047","-0.040497999999999"
"28.04.2018","249.85","0","220.43","0","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.230047","0"
"29.04.2018","249.85","0","220.43","0","100","-0.3","100.8","-0.3","8480","98","95","-12.6","18421.48","229.58","103.6","0.099999999999994","70224","14371","2640","455","10","0.1","-272","-919","100.4","-5.5","453","99","-20587.1","-23.099999999999","-2625","-2962","2141674.44","0","76305.18","0","26.230047","0"
"02.05.2018","154.13","-95.72","138.47","-81.96","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.195648","-0.034399000000001"
"03.05.2018","253.19","99.06","210.27","71.8","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.155067","-0.040581"
"04.05.2018","227.41","-25.78","184.98","-25.29","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.19147","0.036403"
"05.05.2018","234.56","7.15","203.38","18.4","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.305522","0.114052"
"06.05.2018","241.56","7","203.79","0.41","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.305522","0"
"07.05.2018","166.46","-75.1","136.45","-67.34","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.305522","0"
"08.05.2018","241.56","75.1","203.79","67.34","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.290191","-0.015331"
"09.05.2018","241.56","0","203.79","0","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.290191","0"
"10.05.2018","166.46","-75.1","136.45","-67.34","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.219038","-0.071152999999999"
"11.05.2018","260.77","94.31","220.83","84.38","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.19216","-0.026878"
"12.05.2018","260.77","0","220.83","0","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.19216","0"
"13.05.2018","260.77","0","220.83","0","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.19216","0"
"14.05.2018","177.93","-82.84","156.59","-64.24","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.198009","0.0058489999999978"
"15.05.2018","270.48","92.55","236.34","79.75","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.171243","-0.026765999999999"
"16.05.2018","242.17","-28.31","204.24","-32.1","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.210807","0.039563999999999"
"17.05.2018","314.94","72.77","246.57","42.33","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.20817","-0.002637"
"18.05.2018","244.53","-70.41","199.52","-47.05","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.188814","-0.019355999999998"
"19.05.2018","244.53","0","199.52","0","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.188814","0"
"20.05.2018","244.53","0","199.52","0","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.188814","0"
"21.05.2018","242.44","-2.09","194.57","-4.95","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.147963","-0.040851"
"22.05.2018","236.88","-5.56","192.38","-2.19","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.083615","-0.064347999999999"
"23.05.2018","199.12","-37.76","160.09","-32.29","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.071164","-0.012451000000002"
"24.05.2018","298.42","99.3","223.4","63.31","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.081533","0.010369000000001"
"25.05.2018","273.8","-24.62","217.55","-5.85","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.107517","0.025984000000001"
"26.05.2018","273.8","0","217.55","0","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.107517","0"
"27.05.2018","273.8","0","217.55","0","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.107517","0"
"28.05.2018","273.8","0","217.55","0","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.107517","0"
"29.05.2018","217.44","-56.36","177.22","-40.33","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.14949","0.041972999999999"
"30.05.2018","269.32","51.88","230.55","53.33","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.098943","-0.050547000000002"
"31.05.2018","191.48","-77.84","169.85","-60.7","100.8","0.8","100","-0.8","8725","245","103.1","8.1","18170.38","-251.1","97.9","-5.7","70224","14371","2640","455","10","0.1","-272","-919","102.9","2.5","453","99","-9176","11411.1","-2625","-2962","1993016.39","-148658.05","76256.13","-49.049999999988","26.135817","0.036874000000001"
"01.06.2018","219.5","28.02","187.44","17.59","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.12231","-0.013507000000001"
"02.06.2018","204.48","-15.02","174.84","-12.6","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.12231","0"
"03.06.2018","204.48","0","174.84","0","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.12231","0"
"04.06.2018","204.48","0","174.84","0","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.113944","-0.0083659999999988"
"05.06.2018","229.91","25.43","187.89","13.05","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.132875","0.018930999999998"
"06.06.2018","250.68","20.77","191.26","3.37","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.15621","0.023335000000003"
"07.06.2018","174.82","-75.86","132.22","-59.04","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.162366","0.0061559999999972"
"08.06.2018","193.37","18.55","147.19","14.97","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.171679","0.0093130000000023"
"09.06.2018","193.37","0","147.19","0","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.171679","0"
"10.06.2018","193.37","0","147.19","0","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.171679","0"
"11.06.2018","179.78","-13.59","136.56","-10.63","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.136416","-0.035263"
"12.06.2018","172.56","-7.22","143.95","7.39","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.091315","-0.045100999999999"
"13.06.2018","185.42","12.86","154.12","10.17","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.08749","-0.0038250000000026"
"14.06.2018","203.8","18.38","163.9","9.78","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.12421","0.036720000000003"
"15.06.2018","268.81","65.01","230.87","66.97","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.219678","0.095467999999997"
"16.06.2018","268.81","0","230.87","0","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.219678","0"
"17.06.2018","268.81","0","230.87","0","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.219678","0"
"18.06.2018","186.43","-82.38","144.67","-86.2","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.315543","0.095865000000003"
"19.06.2018","271.2","84.77","221.91","77.24","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.328987","0.013444"
"20.06.2018","195.99","-75.21","162.86","-59.05","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.446439","0.117452"
"21.06.2018","299.21","103.22","259.05","96.19","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.475945","0.029505999999998"
"22.06.2018","240.06","-59.15","184.06","-74.99","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.305365","-0.17058"
"23.06.2018","240.06","0","184.06","0","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.238901","-0.066464"
"24.06.2018","240.06","0","184.06","0","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.238901","0"
"25.06.2018","231.49","-8.57","177.25","-6.81","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.238901","0"
"26.06.2018","263.17","31.68","215.63","38.38","101.1","0.3","100","0","9141","416","100.2","-2.9","17978.57","-191.81","96.2","-1.7","70224","14371","2640","455","9.3","-0.7","579","851","104.8","1.9","645","192","-9782.2","-606.2","-2625","-2962","1993016.39","0","76256.13","0","26.173625","-0.065275999999997"
